,date,username,text,retweets numbers
44,2017-10-31 04:56:45,Benjaming_G,"wow, just stepped in it with an ordered factor in a logit regression. #ugh #doh #ughdoh #ughdohfacepalm #rstats #monday",0
45,2017-10-31 04:55:51,DavidDLaCroix,"It’s like Ah, the #rstats part of my timeline. Ahhhh... <exhales, eyes closing>",0
46,2017-10-31 04:51:23,AriLamstein,Mapping Election Results with R and Choroplethr https:// goo.gl/ruQKEq #rstats #gis pic.twitter.com/z5a4IkOioh,0
47,2017-10-31 04:47:31,AndySugs,RT: rweekly_live: Recent updates to the Team Data Science Process MicrosoftR #rstats #datascience https:// link.rweekly.org/74t,0
48,2017-10-31 04:46:26,rweekly_live,Recent updates to the Team Data Science Process @MicrosoftR #rstats #datascience https:// link.rweekly.org/74t,0
49,2017-10-31 04:42:21,JGreenbrookHeld,The bar to being a data scientist isn't simply being able to programme in #rstats or #Python is it? It's more than that?,1
50,2017-10-31 04:42:01,jessenleon,"Very very nice post on ""Advice For New and Junior #DataScientist "" by @_rchang Tags: #dataScience #RStats #Python https:// medium.com/@rchang/advice -for-new-and-junior-data-scientists-2ab02396cf5b …",1
51,2017-10-31 04:41:31,JGreenbrookHeld,She replied by asking who did my #rstats programming for me then? I said I did it. She said that I *was* a data scientist then.,0
52,2017-10-31 04:32:14,AndySugs,RT: rweekly_live: Map Projections #rstats #datascience https:// link.rweekly.org/74s,0
53,2017-10-31 04:31:26,rweekly_live,Map Projections #rstats #datascience https:// link.rweekly.org/74s,0
54,2017-10-31 04:29:41,RMHoge,Julia shows a very cool tidy way of finding word vectors. Great for everyone #rstats https:// twitter.com/juliasilge/sta tus/924998636026544128 …,0
55,2017-10-31 04:24:18,dccc_phd,And it just so happens there's a great on-line guide to #rstats development : http:// r-pkgs.had.co.nz /,0
56,2017-10-31 04:24:12,ucfagls,Unless you have a strong prior that the true effect is (or can be approximated by) a polynomial then use a GAM #rstats #mgcv,1
57,2017-10-31 04:12:06,starryflo,Question: How does one decide to use polynomial terms in GLMs vs. use GAMs to test for nonlinearity? Any blogs on this? TY! #rstats #mgvc,1
58,2017-10-31 04:09:52,taraskaduk,Tibception = nested tibbles. Tibble inside a tibble inside a tibble. #Inception #DataScience #MachineLearning #rstats #tidyverse #tibble pic.twitter.com/DCFudpFfGH,3
59,2017-10-31 04:06:02,CardiffRUG,In South Wales? Join the #cardiff R user group to grow your #rstats skills http:// bit.ly/2pATG4c,0
60,2017-10-31 04:05:59,AndySugs,RT:machinelearnbot: RT KirkDBorne: #DataScience Cheat Sheets -- R and #Python : http://www. datasciencefree.com/cheatsheets.ht ml … #Rstats #B … pic.twitter.com/Tj2wR1x5BF,1
61,2017-10-31 04:03:55,katieschro8,That rascal little elf in my RStudio is at it again. #Rstats #R_Art pic.twitter.com/am2UBAbDC8,0
62,2017-10-31 04:03:24,rstatsdata,#rdata #rstats : Access and manipulate the population strata for genind or genlight objects. - https:// cran.r-project.org/package=adegen et …,0
63,2017-10-31 04:00:35,EmmanuelAnique,#DataScience Cheat Sheets -- R and #Python : http://www. datasciencefree.com.convey.pro/l/lGkRpzk #Rstats #BigData ... by #analyticbridge via @c0nvey pic.twitter.com/R3GcSTBVJe,3
64,2017-10-31 03:58:31,NotFakeBrendan,Logistic regressions in #rstats by 30-year-olds FTW https:// twitter.com/anish_walia/st atus/925051891989573632 …,0
65,2017-10-31 03:57:41,AndySugs,RT: (KirkDBorne) #DataScience Cheat Sheets -- R and #Python : http:// ift.tt/2pyYD0Q #Rstats #BigData #MachineLearning #http://codingpic…,1
66,2017-10-31 03:55:46,beckfrydenborg,What's a decent reason an agency would have for storing all of their spatial data in DMS instead of decimal? It's a bit annoying #rstats,0
67,2017-10-31 03:53:53,AndySugs,RT: (KirkDBorne) #DataScience Cheat Sheets -- R and #Python : http:// ift.tt/2pyYD0Q #Rstats #BigData #MachineLearning #http://codingpic.…,1
68,2017-10-31 03:52:29,axelrod_eric,#digr_io #DataScience Cheat Sheets -- R and #Python : http://www. datasciencefree.com.convey.pro/l/Eg6Ea8B #Rstats #BigData #MachineLearning #c … https:// twitter.com/i/web/status/9 25072871499673601 …,3
69,2017-10-31 03:52:14,digr_io,#DataScience Cheat Sheets -- R and #Python : http://www. datasciencefree.com.convey.pro/l/Eg6Ea8B #Rstats #BigData #MachineLearning #coding by #analyticbridge pic.twitter.com/0mV5EzcON0,4
70,2017-10-31 03:50:49,BigData_Themen,RT analyticbridge: RT KirkDBorne: #DataScience Cheat Sheets -- R and #Python : http://www. datasciencefree.com/cheatsheets.ht ml … #Rstats #Bi … pic.twitter.com/b4yyXXnsAA,1
71,2017-10-31 03:49:17,InfonomicsToday,http:// Infonomics.Today #DataScience Cheat Sheets -- R and #Python : #Rstats #BigData #MachineLearning … http:// dlvr.it/PyMzmS #infonomics pic.twitter.com/K6H1vn9w4B,7
72,2017-10-31 03:49:17,AndySugs,RT: analyticbridge: RT KirkDBorne: #DataScience Cheat Sheets -- R and #Python : http://www. datasciencefree.com/cheatsheets.ht ml … #Rstats #B … pic.twitter.com/Tj2wR1x5BF,0
73,2017-10-31 03:46:11,dataandme,"how-to: ""Interactive mekko charts in R"" by @duc_qn https:// buff.ly/2zhPzSJ #rstats #ggplot #dataviz pic.twitter.com/vAECJQHQSZ",7
74,2017-10-31 03:43:09,dccc_phd,"library(""powerLiftR"") #rstats https:// twitter.com/kierisi/status /925022283554533381 …",0
75,2017-10-31 03:39:27,erictleung,"""They use R? Well yes it's nice, but it's only really suited for some very specific cases"" #rstats #programmerhumor https:// twitter.com/CommitStrip/st atus/925064002031497216 …",0
76,2017-10-31 03:39:26,anish_walia,Making a Shiny dashboard using ‘highcharter’ – Analyzing Inflation Rates https:// datascienceplus.com/making-a-shiny -dashboard-using-highcharter-analyzing-inflation-rates/ … #rstats via @datascienceplus,1
77,2017-10-31 03:06:07,gshotwell,"#rstats is what happens when someone turns ""You're not the boss of me!"" into a programming language.",1
78,2017-10-31 03:01:24,rweekly_live,Port of the 'Scilab' 'n1qn1' Module for Unconstrained BFGSOptimization #rstats #datascience https:// link.rweekly.org/74r,0
79,2017-10-31 02:58:30,lariebyrd,I built a shiny app!!! now to get it to do more than a set of filtered aggregate counts #babysteps #rstats #rshiny #oohshiny,0
80,2017-10-31 02:53:38,kamromero,[AYUDA] :-( Shiny server no encuentra un paquete después de actualizar server.r https:// es.stackoverflow.com/q/113469/6656? stw=2 … #Rstats #Shinyapp,0
81,2017-10-31 02:41:51,stefkrawczyk,Doing NLP just got easier in #rstats - nice post by @juliasilge showing how you can easily create and use word vectors in #R https:// twitter.com/juliasilge/sta tus/924998636026544128 …,0
82,2017-10-31 02:34:36,penguinmlle,"I'm writing an #rstats article for my blog right now, this week I want to do more C programming exercises.",0
83,2017-10-31 02:28:54,RLadiesLivUK,And 1 month until we have our 1st meetup - our book club and social covering this very book and chatting #rstats and #rladies in #liverpool https:// twitter.com/livuniwise/sta tus/925044713799012352 …,1
84,2017-10-31 02:25:57,aschinchon,Ikeda's attractor 3M points #ggplot #rstats pic.twitter.com/UpbpVzo9s9,0
85,2017-10-31 02:06:48,murnane,2017 #DataScience & #MachineLearning survey via @kaggle | 16k + respondents https://www. kaggle.com/surveys/2017 #python #rstats @statistics,1
86,2017-10-31 02:05:00,JameseBowman,Practical Machine Learning with R and Python – Part 4 #MachineLearning #rstats #Python http:// snip.ly/kqdrg,0
87,2017-10-31 02:03:29,timelyportfolio,This is great. Would love to hear more about workflow #rstats to react. Planning to do a post soon.,0
88,2017-10-31 02:03:28,AndySugs,RT: rweekly_live: Import from and Export to Amiga Disk Files #rstats #datascience https:// link.rweekly.org/74q,0
89,2017-10-31 02:02:20,dataandme,"ICYMI, I it! ""aside: Send a long R job to be run aside"" @_ColinFay Your job completed! https:// buff.ly/2zbAAJR #rstats pic.twitter.com/z3LFxf9L8g",35
90,2017-10-31 02:02:16,CRANberriesFeed,CRAN updates: npregfast http:// goo.gl/5g3iZ #rstats,0
91,2017-10-31 02:02:10,CRANberriesFeed,New CRAN package n1qn1 with initial version 6.0.0-1 http:// goo.gl/pgljT #rstats,0
92,2017-10-31 02:01:24,rweekly_live,Import from and Export to Amiga Disk Files #rstats #datascience https:// link.rweekly.org/74q,0
93,2017-10-31 01:50:17,recleev,#WhoIsThatNBAPlayer #rstats #ggplot2 #shotchart #NBA pic.twitter.com/6XNKOekx3X,0
94,2017-10-31 01:47:39,globalizefm,US Senate Republicans wordcloud for 2017-10-29 #congress #uspolitics #rstats pic.twitter.com/KPsEd4qTbA,0
95,2017-10-31 01:47:37,globalizefm,US Senate Democrats wordcloud for 2017-10-29 #congress #uspolitics #rstats pic.twitter.com/ZkIjcnAtxs,0
96,2017-10-31 01:47:36,globalizefm,US Senate comparison cloud chart for 2017-10-29 #congress #uspolitics #rstats pic.twitter.com/AzbKefAK4f,0
97,2017-10-31 01:45:30,CougPython,We've been foiled again by #rstats !,0
98,2017-10-31 01:43:41,vivalosburros,"Wrote a tutorial on using igraph, network, tidygraph, and ggraph packages to do network analysis with #rstats https:// jessesadler.com/post/network-a nalysis-with-r/ …",135
99,2017-10-31 01:40:05,awunderground,Yes! geom_text_repel() from library(ggrepel) automatically fixes overlapped text in ggplot2. #rstats https:// cran.r-project.org/web/packages/g grepel/vignettes/ggrepel.html … pic.twitter.com/uB9FaYIy8A,0
100,2017-10-31 01:36:10,daniel_egan,Monday #rstats #Dataviz challenge: How would you make this table/graph from the WSJ? pic.twitter.com/Pqbk2CDjnh,1
101,2017-10-31 01:34:31,DocHPJones,Does anyone have a good intro R video (15 minutes or less) that would be good primer for undergrads just being introduced to it? #rstats,12
102,2017-10-31 01:28:45,asmae_toumi,Thread introducing #HockeyHelpeR for #rstats help with hockey questions https:// twitter.com/alexnovet/stat us/925034318690258944 …,9
103,2017-10-31 01:27:00,hoelkr,My #rstats package testthis is now on CRAN. It contains RStudio addins and more for testthat & devtools users. https:// cran.r-project.org/web/packages/t estthis/index.html …,0
104,2017-10-31 01:23:17,zjuul,"Congrats! BTW, the Fitbit API works really well with #rstats - but you probably know that already :)",0
105,2017-10-31 01:23:08,infotroph,"If you want a test stub of something from an uninstalled #Rstats package, you DO in fact want mockery::stub. In fact, it's all you need:",0
106,2017-10-31 01:22:48,infotroph,"Y'all, I was loudly wrong about this the other day, so it's time for a loud #Rstats correction ! https:// twitter.com/infotroph/stat us/923980647135367168 …",0
107,2017-10-31 01:21:47,RWhytock,"Parallel computing is awesome and speeds things up, but I often end up wasting the time gained by just staring at this screen #rstats pic.twitter.com/Zv1pk1cQnl",1
108,2017-10-31 01:21:03,hrbrmstr,hrbrmstr - - broadband + evernote automation + @juliasilge ’s latest #rstats post on tidy word vectors == happy https:// juliasilge.com/blog/tidy-word -vectors/ …,0
109,2017-10-31 01:15:26,phoebewong2012,#rstats #likert,0
110,2017-10-31 01:14:54,DerFredo,"Posted by Rstats on Julia Silge, now on R-bloggers: Word Vectors with tidy data principles #rstats http:// ift.tt/2gPb4Pc",0
111,2017-10-31 01:10:17,mf_viz,"A visual explanation of strategies for modeling nested data. Modeled with #rstats , built with #d3js and #reactjs . http:// mfviz.com/hierarchical-m odels/ …",260
112,2017-10-31 01:07:49,nmaehler,Just found the #rstats package here through @JennyBryan . Awesomeness! https:// github.com/jennybc/here_h ere …,0
113,2017-10-31 01:04:12,Cruz_Julian_,Rbloggers Practical Machine Learning with R and Python – Part 4 https:// wp.me/pMm6L-EEE #rstats #DataScience,0
114,2017-10-31 01:03:10,AndySugs,RT: rweekly_live: A Microcontroller Interface #rstats #datascience https:// link.rweekly.org/74p,0
115,2017-10-31 01:02:22,CRANberriesFeed,CRAN updates: ape coala pryr http:// goo.gl/5g3iZ #rstats,0
116,2017-10-31 01:02:07,CRANberriesFeed,New CRAN package adfExplorer with initial version 0.1.1 http:// goo.gl/pgljT #rstats,0
117,2017-10-31 01:01:23,rweekly_live,A Microcontroller Interface #rstats #datascience https:// link.rweekly.org/74p,0
118,2017-10-31 01:01:16,AnalyticsVidhya,Understand the challenges while dealing with categorical variables in modelling. http:// bit.ly/2gT2p1U #rstats #analytics pic.twitter.com/5bmAT7RnMo,5
119,2017-10-31 01:00:48,ahmad_m_mobin,When are Citi Bikes Faster than Taxis in New York City? https://www. r-bloggers.com/when-are-citi- bikes-faster-than-taxis-in-new-york-city/?utm_source=feedburner&utm_medium=email&utm_campaign=Feed%3A+RBloggers+%28R+bloggers%29 … #rstats #healthycities @walkabilly,1
120,2017-10-31 01:00:24,kearneymw,Big news day. Don't forget to stream the relevant Twitter data! #rstats #rtweet pic.twitter.com/0g8NLmicIl,6
121,2017-10-31 01:00:01,RLangTip,"Weeks to Christmas: difftime( http:// as.Date (""2017-12-15""), http:// Sys.Date (),units=""weeks"") https://www. rdocumentation.org/packages/base/ versions/3.4.1/topics/difftime … #rstats",13
122,2017-10-31 00:50:20,witteveenlane,nnfor package: contains functions to facilitate automatic time series modeling with neural networks. #rstats https:// cran.r-project.org/package=nnfor,0
123,2017-10-31 00:48:08,c_iantosca,Scale and distance — R Spatial http:// bit.ly/2yftKTK #rstats pic.twitter.com/vedwfVWFeO,1
124,2017-10-31 00:46:37,AndySugs,RT: Rbloggers: Word Vectors with tidy data principles https:// wp.me/pMm6L-EF5 #rstats #DataScience,0
125,2017-10-31 00:46:36,AndySugs,RT: Rbloggers: An Analysis of NYC311 Noise Complaints https:// wp.me/pMm6L-EF3 #rstats #DataScience,0
126,2017-10-31 00:44:53,Rbloggers,Word Vectors with tidy data principles https:// wp.me/pMm6L-EF5 #rstats #DataScience,10
127,2017-10-31 00:40:03,Rbloggers,An Analysis of NYC311 Noise Complaints https:// wp.me/pMm6L-EF3 #rstats #DataScience,2
128,2017-10-31 00:38:14,stephenaramsey,I've been reading about Tibbles. This looks.... fantastic. #rstats #thankstidydevs pic.twitter.com/gGxdYjqJLT,0
129,2017-10-31 00:32:33,PiedflyWales,Really enjoying being part of the teaching team on the @Ecoexplore #GW4 #rstats course in Penryn https://www. facebook.com/jez.smith.351/ posts/10101353064462007 …,1
130,2017-10-31 00:26:55,chbergma,Stumbled into today's @MPI_NL moddeling meeting (we're calling it SMUG) and get to learn about parallelization in #rstats #multidplyr,0
131,2017-10-31 00:24:06,penguinmlle,7 Interactive Bioinformatics Plots made in Python and R - https:// moderndata.plot.ly/bioinformatics -plots-made-in-python-and-r/#.WfdD9omkFjo.twitter … #rstats #datascience,0
132,2017-10-31 00:20:58,thanhtungmilan,ggjoy is now ggridges but its cool remains #rstats https:// cran.r-project.org/web/packages/g gridges/vignettes/introduction.html … pic.twitter.com/flOVaQ2PX1,1
133,2017-10-31 00:19:26,sTeamTraen,#rstats Shiny people: How can I get this 0.8 to be 0.80? #firstworldRproblems pic.twitter.com/TjPGLpk1je,0
134,2017-10-31 00:13:20,mmparker,"Quants in KSR's 'New York 2140' still reading the #rstats Cookbook, R for Dummies. ಠ_ಠ pic.twitter.com/Ukoc6grLdk",0
135,2017-10-31 00:12:37,unsorsodicorda,"2/ favourite? I like visreg beautiful ggplot output, but also like condvis interactive graphics. As always, w/ #rstats I'm spoilt 4 choice!",0
136,2017-10-31 00:11:55,phoebewong2012,Thanks for the data! Now I know I'm not alone on my side of the #CandyCorn debate. http:// github.com/phoebewong/can dy-hierarchy-2017/blob/master/candy_analysis.md … #rstats #candyhierarchy2017 pic.twitter.com/8Av1rWdguS,1
137,2017-10-31 00:11:11,jaredlander,Learn about Generalized Additive Models from @noamross at the next #rstats meetup http:// bit.ly/2iJFFSH #nycdatamafia #rstatsnyc,1
138,2017-10-31 00:10:22,AlexCEngler,This discovery was incited by @UChicagoCAPP student @fluentinfoolish 's beautiful #dataviz on human trafficking prosecution #ggplot2 #rstats pic.twitter.com/DILh7cPExI,2
139,2017-10-31 00:07:54,rmounce,"Special Mention for the ""suicide corpus"" mining 19th century newspapers for mental illness data (Research Award) #bldigital used #Rstats too",2
140,2017-10-31 00:03:06,AndySugs,RT: rweekly_live: Shadow Text Grob and Layer #rstats #datascience https:// link.rweekly.org/74o,1
141,2017-10-31 00:01:22,rweekly_live,Shadow Text Grob and Layer #rstats #datascience https:// link.rweekly.org/74o,1
142,2017-10-31 00:00:50,AnalyticsVidhya,8 possible ways to handle continuous variables while doing #machinelearning or statistical modeling. http:// bit.ly/2zj0X0r #rstats pic.twitter.com/tWh12RYIkG,4
143,2017-10-30 23:57:32,EikoFried,I sat down with @SachaEpskamp ; we made a tutorial on how to construct & visualize collaborator networks in #rstats . http:// eiko-fried.com/create-your-co llaborator-network-in-r/ …,4
144,2017-10-30 23:53:42,Rbloggers,heatmaply: an #Rstats pkg for creating interactive #plotly cluster #heatmaps (orig paper: https:// academic.oup.com/bioinformatics /article/doi/10.1093/bioinformatics/btx657/4562328/heatmaply-an-R-package-for-creating-interactive … ) https:// wp.me/pMm6L-EF1,26
145,2017-10-30 23:53:40,_stephanieboyle,Day 1 GTA’ing with @Greta_Tod for @dalejbarr ‘s #l4advstats class. Dale introducing ~70 (!!) students to reproducible R code. #rstats pic.twitter.com/AzN4EDXfJi,1
146,2017-10-30 23:49:35,boti_ka,It was time to brush-up my rusty #Rstats skills with a free course at @DataCamp https://www. datacamp.com/courses/free-i ntroduction-to-r …,0
147,2017-10-30 23:48:00,sckottie,Need to work w/ #elasticsearch in #rstats ? Check out the elastic package https:// github.com/ropensci/elast ic … https:// cran.rstudio.com/web/packages/e lastic/ …,2
148,2017-10-30 23:39:36,TrevorABranch,"Stock Synthesis is a VERY complicated model: 28,000 lines of code in @AdmbProject plus 10s of thousands more in #Rstats #CAPAM",1
149,2017-10-30 23:36:01,davidejansen,How do you convince other people to use R? https:// buff.ly/2xABQBF #rstats,0
150,2017-10-30 23:34:09,globalizefm,Aus Parliament Labor wordcloud for 2017-10-29 #auspol #rstats #politispeak pic.twitter.com/7BiqaJeml1,0
151,2017-10-30 23:34:04,globalizefm,Aus Parliament Coalition wordcloud for 2017-10-29 #auspol #rstats #politispeak pic.twitter.com/TuGZEneoev,0
152,2017-10-30 23:34:01,datascienceplus,Making a Shiny dashboard using ‘highcharter’ – Analyzing Inflation Rates https:// datascienceplus.com/making-a-shiny -dashboard-using-highcharter-analyzing-inflation-rates/ … #rstats via @datascienceplus,1
153,2017-10-30 23:34:00,globalizefm,Aus Parliament Coalition/Labor comparison cloud chart for 2017-10-29 #auspol #rstats #politispeak pic.twitter.com/kDDxhWabJv,0
154,2017-10-30 23:18:51,globalizefm,Canada Parliament NDP wordcloud for 2017-10-29 #canpolitics #rstats #politispeak pic.twitter.com/bE8Gtc4clp,0
155,2017-10-30 23:18:49,globalizefm,Canada Parliament Liberals wordcloud for 2017-10-29 #canpolitics #rstats #politispeak pic.twitter.com/UyL9iwkt5s,0
156,2017-10-30 23:18:45,globalizefm,Canada Parliament Conservatives wordcloud for 2017-10-29 #canpolitics #rstats #politispeak pic.twitter.com/JNpD8Qbhod,0
157,2017-10-30 23:18:43,globalizefm,Canada Parliament comparison cloud chart for 2017-10-29 #canpolitics #rstats #politispeak pic.twitter.com/Aff1w133hE,0
158,2017-10-30 23:13:37,milos_agathon,My latest study: shared sponsor(s) help rebel groups cooperate. http:// milosp.info/wp-content/upl oads/2017/09/alliances-13.pdf … #conflict #insurgency #alliance #rstats #data #ML pic.twitter.com/6Sj2ZrklsC,0
159,2017-10-30 23:13:18,tcruzbarrios,Top 10 #MachineLearning with R Videos: https://www. kdnuggets.com/2017/10/top-10 -machine-learning-r-videos.html#.WfcysT6DFKA.twitter … #rstats,0
160,2017-10-30 23:10:10,RosanaFerrero,RT @hrbrmstr : RT @timelyportfolio : 2nd in series -JavaScript in #rstats Visualizing Trees | Partition + Tree #d3js http://www. jsinr.me/2017/10/28/vis ualizing-trees--partition---tree/ …,1
161,2017-10-30 23:06:41,AndySugs,RT: rweekly_live: Fitting Dynamic Frailty Models with the EM Algorithm #rstats #datascience https:// link.rweekly.org/74n,0
