,date,username,text,retweets numbers,geo
574,2017-05-28 07:15:03,shazza1879,Doncaster hospital to introduce specialist equipment to diagnose meningitis http:// fb.me/3h5eg0GI2,0,
575,2017-05-28 06:54:27,ThisMomHCN,At least 50 African children paralyzed after receiving Bill Gates-backed meningitis vaccine http://www. naturalnews.com/038796_meningi tis_vaccine_children_paralyzed.html … pic.twitter.com/RAfe4iTKlh,0,
576,2017-05-28 06:49:32,drlindagraham,2/ they had a hard time upholding that theory after we discovered other baby in ward also had meningitis ... investigation pinged midwives,0,
577,2017-05-28 06:47:36,drlindagraham,"Been there. Many times. Will never forget paediatrician telling us that Olivia most likely contracted meningitis from ""mothers hands"" 1/",0,
578,2017-05-28 06:04:28,Bandraoidh,Ear pain has spread to the back of my head and neck and now I've convinced myself I have meningitis,0,
579,2017-05-28 05:55:05,hypatekficient,People wey get Jaundice and meningitis together https:// twitter.com/officialdavies /status/868570035115237376 …,3,
580,2017-05-28 05:36:03,RestoreHearing,Meningitis may damage the auditory nerve or the cochlea. #HearingLoss,1,
581,2017-05-28 05:22:44,btinjah,Turut berdukacita untuk tmn gue anak kostum yg MGKN mninggal krn sakit meningitis :(,0,
582,2017-05-28 05:16:37,its28andsnowing,I am 97 percent sure that I have early stages of bacterial meningitis thanks to this show....,0,
583,2017-05-28 04:32:53,SarahDa85134334,I'm fundraising for Meningitis Now & I'd love your support! Text YEHO82 £10 to 70070 to sponsor me today. Thanks. http://www. justgiving.com/Sarah-Davies139,1,
584,2017-05-28 04:29:45,Earth_Patriot,"I am seeing excellent results with many Cancer, Diabetes, Autism, Lyme Disease, Spiral Meningitis , Shingles,... http:// fb.me/CuUfr9CM",0,
585,2017-05-28 04:29:44,Patri_cienta,Pues una otitis mal tratada puede tener complicaciones como una meningitis,0,
586,2017-05-28 04:20:44,shadowsewing,"meningitis which is thankfully negative, & they're gonna do a culture on it to see if I have an infection (late to mention, but",0,
587,2017-05-28 04:11:48,HPUKParents,"The meningitis vaccine that no one has heard of and why I plan to change that, blogs @M_R_F > http:// huffp.st/zOZ3kTO pic.twitter.com/n384uqRu0o",1,
588,2017-05-28 04:01:12,NMAtweets,"T.E.A.M. member Emily survived meningitis at 18, and had her arms & legs amputated. Now she is a paralympic swimmer: http:// bit.ly/1VusNrg",0,
589,2017-05-28 03:57:34,Marieaaow,"Wie meningitis , tod , behinderungen usw. Ich bin auf einem Auge blind durch masern. Zu meiner zeit gab es keine impfung",0,
590,2017-05-28 03:36:03,ChiPublicHealth,Day 2 of @IMLchicago and we're here with everything you need to stay protected this weekend. Stop by for meningitis vaccinations and more. pic.twitter.com/N6rysQzkcB,0,
591,2017-05-28 03:07:47,12345mnq,"Exacto.Con todos los medios a nuestra disposición se nos puede ir por una meningitis , a veces no se llega, pero no por una negligencia así.",0,
592,2017-05-28 02:40:30,HelenLBrookes,@MeningitisNow so excited to recieve this yesterday. Looking forward to next May & being part of the team already #meningitis #fundraising pic.twitter.com/zqnSFE7uXh,2,
593,2017-05-28 02:22:16,junkhost,"I Contracted Spinal Viral Meningitis After A Photoshoot In A Swamp, And This Art Series… http:// junkhost.com/2017/05/i-cont racted-spinal-viral-meningitis-after-a-photoshoot-in-a-swamp-and-this-art-series-capture-my-battle-against-it-nsfw/ … pic.twitter.com/tOiqJ59ufs",0,
594,2017-05-28 02:03:36,redskyatnight,"These people treated their baby's whooping cough with the ingredients of a fucking salad dressing, then gave him echinacea for meningitis https:// twitter.com/doritmi/status /868464163932131328 …",2,
595,2017-05-28 02:00:05,VogonB,Delegate model Me meningitis name Wind winter soldier.,0,
596,2017-05-28 01:51:26,daisyrainlane,Kelsi being tested for meningitis,0,
597,2017-05-28 01:46:24,ElishaHuizenga,"I Contracted Spinal Viral Meningitis After A Photoshoot In Swamp, And This Art Series Capture My Battle Against It http:// fb.me/CCHgDPAx",0,
598,2017-05-28 01:45:28,elenix63,"Gracias a A- Finn,J. Saavedra por un espacio en #ESPID2017 . Unica organización de Pacientes:Asociación Española contra la Meningitis pic.twitter.com/gU2JuOgezT",0,
599,2017-05-28 01:01:32,NMAtweets,"What's the difference between bacterial, viral and fungal #meningitis ? http:// bit.ly/1ELa1Vc",0,
600,2017-05-28 01:00:05,IDAdvance,Read #OA : Benzalkonium tolerance genes and outcome in #Listeria monocytogenes meningitis #infection http:// bit.ly/2qpUedb pic.twitter.com/NKo0gh8JSi,1,
601,2017-05-28 00:51:30,HAMEL_91,The Meningitis Vaccine That Nobody Has Heard Of And How I Plan To Change That | @scoopit http:// sco.lt/6zqApF,0,
602,2017-05-28 00:46:36,ljmoore83,@CoopChoppington Charity Fun Day raising funds for Great North Air Ambulance and Meningitis research. pic.twitter.com/k4DMghlR46,0,
603,2017-05-28 00:45:14,AFCUrgentCareNB,The Meningitis Vaccine That Nobody Has Heard Of And How I Plan To Change That http:// flip.it/0n_.Vu pic.twitter.com/ZPtZPLHqkI,0,
604,2017-05-28 00:38:46,HAMEL_91,France même tragédie Meningitis Vaccine That Nobody Has Heard Of And How I Plan To Change That http://www. huffingtonpost.co.uk/sharon-sandell /the-meningitis-vaccine-th_3_b_16817188.html?ncid=engmodushpmg00000004 … via @HuffPoLifestyle,0,
605,2017-05-28 00:35:52,doritmi,The Meningitis Vaccine Nobody Heard Of And How I Plan To Change That #vaccineswork http://www. huffingtonpost.co.uk/sharon-sandell /the-meningitis-vaccine-th_3_b_16817188.html?ncid=engmodushpmg00000004 … via @HuffPoLifestyle,3,
606,2017-05-28 00:18:42,lalasteste,"""I had a dream last night that I got meningitis from a stripper! I even knew the antibiotics I needed!"" - @matthewhaltom",0,
607,2017-05-28 00:18:25,Lanrewaju2014,No One Died From Meningitis In Lagos - Health Commissoner http:// rviv.ly/WlTL1,0,
608,2017-05-28 00:15:39,UTAU_Cacilie,There's no way to know what kind of meningitis you or your child has without undergoing spinal fluid testing. Come here small child :),0,
609,2017-05-27 23:59:20,ckerguel,"Sacó la cartilla: si no es Uribista debe ser entonces de las Farrr o de Santos. Piense, en realidad no le va a dar meningitis .",0,
610,2017-05-27 23:54:22,ThisMomHCN,Chronic #Disease : Are We Missing Something? #Alzheimer #Asthma #BowelDisorders #Cancer #Diabetes #Meningitis https://www. ncbi.nlm.nih.gov/pmc/articles/P MC3151462/ … pic.twitter.com/J1EW2VGsep,1,
611,2017-05-27 23:49:10,QuilomboPy,Mayoría de casos de Meningitis son del tipo viral y es comunitario http:// dlvr.it/PFnkF0 pic.twitter.com/xf4isbqaF8,0,
612,2017-05-27 23:41:12,ReformedPsycho,Mum's warning after daughter dies of meningitis W http://www. bbc.co.uk/news/health-39 958793 …,0,
613,2017-05-27 23:37:08,jkmass17,"Heads up for Jay, Cocci meningitis https://www. gofundme.com/headsupforJayc occimeningitis?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-149589563234-95c398cc468b481c …",0,
614,2017-05-27 23:27:24,mabelvillamayor,Mayoría de casos de Meningitis son del tipo viral y es comunitario ( http:// bit.ly/2r983jt ) #780AM,0,
615,2017-05-27 23:24:25,SamiAlsubaihi,"#Niger : our teams have vaccinated more than 358,800 people against #meningitis C in the most affected areas http:// bit.ly/2qMq86J",0,
616,2017-05-27 23:23:32,780AM,[SALUD] Mayoría de casos de Meningitis son del tipo viral y es comunitario http://www. 780am.com.py/mayoria-casos- meningitis-del-tipo-viral-comunitario/ … #780AM,6,
617,2017-05-27 23:21:01,MSF,"#Niger : our teams have vaccinated more than 358,800 people against #meningitis C in the most affected areas http:// bit.ly/2qMq86J",38,
618,2017-05-27 23:14:34,doritmi,"Go ahead. Get the data. But people dying from cancer, meningitis , etc' because they were tricked into using placebo instead=harm.",0,
619,2017-05-27 23:11:36,nairapark,#Nigeria #news - NYSC ADVISES PROSPECTIVE CORPS MEMBERS ON VACCINATION AGAINST MENINGITIS http://www. nairapark.com/news/149530059 6/nysc-advises-prospective-corps-members-vaccination-against&t=15350 …,0,
620,2017-05-27 23:11:21,HPUKParents,"The meningitis vaccine that no one has heard of and why I plan to change that, blogs @M_R_F - http:// huffp.st/mQWa1q2 pic.twitter.com/cTJ51riboM",3,
621,2017-05-27 23:11:17,chrisngwodo,Or How a godly nation is seeking to avert a divinely ordained outbreak of Meningitis . https:// twitter.com/AJEnglish/stat us/868354673442529280 …,9,
622,2017-05-27 23:08:53,cfnonline,See our documentary on Meningitis @Fmohnigeria http:// conflictfreenation.com/2017/05/27/cfn -releases-documentary-on-meningitis/ …,0,
623,2017-05-27 23:01:02,Viforumlancs,Arthur the Blind Artist| Meningitis Now https://www. meningitisnow.org/support-us/new s-centre/news-stories/blind-artist/ …,0,
624,2017-05-27 22:17:02,cmstealey,"So proud of my daughter, @freyjavonsteele , it's 7 months since she had Bacterial Meningitis B.… https://www. instagram.com/p/BUmN7d-Fa9u/",0,
625,2017-05-27 22:10:14,vincent_mulhern,What's your email. I have questions about the meningitis vaccine,0,
626,2017-05-27 22:06:02,doritmi,"Cancer. Diabetes. Meningitis . Disease prevention. All areas where fake treatments like homeopathy promoted, potentially fatally.",1,
627,2017-05-27 21:59:26,KimCFoundation,Don't let meningitis B shatter your graduation dreams! Learn how to protect against both MenACWY & MenB. https:// youtu.be/GjmYgiQRMtU #MenB,0,
628,2017-05-27 21:51:19,BasphcdaBauchi,Advocacy and Sensitization meeting with Media on meningitis outbreak and respond organised CDC with support fromm... http:// fb.me/1gBPe7kEy,0,
629,2017-05-27 21:30:44,COMOmeningitis,CoMO asked Lee Jin about #meningitis awareness in Malaysia: http:// buff.ly/2rGgOSp #24HourMeningitis pic.twitter.com/7cgg02XPkI,0,
630,2017-05-27 21:22:23,msaludpy,#Meningitis : mayoría de casos son del tipo viral y es comunitario http:// bit.ly/2s1n1Ge pic.twitter.com/xNo341A23l,6,
631,2017-05-27 20:41:27,jenellewalsh,Meningococcal Meningitis,0,
632,2017-05-27 20:34:07,jamesdanw,"Grobbelaar was out most of the season with meningitis , lots from his stand in Mike Hooper",1,
633,2017-05-27 20:30:07,suenewse99,"Wow, congratulations. Meningitis Now are an amazing charity who have supported my family. X",2,
634,2017-05-27 20:18:27,giveawayzotrix,I got the meningitis shot and all it's done is make me super sick. #thankscollege,0,
635,2017-05-27 20:05:13,SurreyStudent,Don’t forget to plan your second meningitis vaccination around your exams to make sure you’re protected: http:// ow.ly/6N4130c0zQf,1,
636,2017-05-27 19:03:06,JessicaKHolt,"2 long swims this week means only 3,100m to go of my #maymayhem challenge raising awareness of #meningitis #LeighDay4MayMayhem pic.twitter.com/We41YTq1Wv",1,
637,2017-05-27 18:59:00,MeningitisNow,Did you know you can carry meningococcal bacteria without ever developing #meningitis ?,7,
638,2017-05-27 18:39:46,Clucker54,"Patient on IV antibiotics for meningitis ""it's my girlfriends birthday, I have to get her a cake"" #whytheyleft",0,
639,2017-05-27 18:34:34,gifrafem,Are you in Medical practice? Do you need meningitis vaccine at affordable prices? Contact Dr Odiase on 08033047168 now.,0,
640,2017-05-27 18:31:07,spliced_genes,This was good for meningitis - trays numbers only -.,0,
641,2017-05-27 18:22:53,apotekpeninggi,"Radang selaput otak ( meningitis ) dapat menyebabkan serangan epilepsi (sawan,ayan,dll)",0,
642,2017-05-27 18:18:38,posufidelix,"Meningitis kills 2 in Lagos, as death toll rises to 438 http:// dlvr.it/PFhpqL #NAIJANEWS #youngamebomedia pic.twitter.com/EfqFc6Semp",0,
643,2017-05-27 18:10:16,ileiife,In 2 years 4 million jobs lost Inflation doubled More than a thousand citizens died 4m meningitis and state security agents Recession!!!,0,
644,2017-05-27 18:04:34,aali93_,80% of my target raised to Cancer Research. £250 raised to Meningitis Now donated by work. Can't wait to smash this 10km run tomorrow,0,
645,2017-05-27 18:03:30,LauraMAKerr,Nigeria highlights lack of access to meningitis vaccine which has lead to epidemic. #VaccinesWork but only when people have access #WHA70,0,
646,2017-05-27 17:56:59,NAMIians,Labyrinthine fistula -> Diffuse serous labyrinthitis -> Diffuse suppurative labyrinthitis -> Cholesteatoma with meningitis,0,
647,2017-05-27 17:40:44,vexedmuddler,"According to google, I have kidney stones, viral meningitis , or back pain + panic attack from googling.",0,
648,2017-05-27 17:08:25,africa_report,Meningitis : the vaccine is available from this Saturday https:// africareportonbusiness.com/2017/05/27/men ingite-le-vaccin-disponible-a-partir-de-ce-samedi/ … pic.twitter.com/f8wkK6cQLW,0,
649,2017-05-27 16:53:02,DrMel_T,'Beware death from meningitis and measles' I usually say...,0,
650,2017-05-27 16:26:15,nicolamlow,Go for it >>> #vaccineswork #meningitis #kissing #teens,0,
651,2017-05-27 16:12:58,_Man_Like_,"'Your child doesn't have meningitis . Those dots on their skin? Just connect them, and everything will work out for the best'.",1,
652,2017-05-27 16:05:08,origamipirate,"Last year my daughter lost her hearing due to meningitis .Thanks to a cochlear implant,this morning shes dancing to @TheMidnightLA .Beautiful",0,
653,2017-05-27 16:05:06,HPUKParents,"The meningitis vaccine that no one has heard of and why I plan to change that, blogs @M_R_F http:// huffp.st/IeWJn8D pic.twitter.com/SvMM9GTaDJ",1,
654,2017-05-27 16:00:05,VogonB,Ramble on rose Cast oil olay cream Soup me meningitis .,0,
655,2017-05-27 15:50:22,ctimnn,ไม่อยากจะเม้าแต่เม้าเถอะ โคตรจะเก๊กเลยจย้าาา โดนมาแล้วเด้อออ 5555 เหมือนคนเป็นโรคmeningitis คอแข็งดึงหน้ากันเลยทีเดียว,0,
656,2017-05-27 15:42:47,Legendary_Ice,Gotta love coming into work to hear your patient is now on droplet precautions for meningitis,0,
657,2017-05-27 15:37:36,tesco_press,"Mum's warning after daughter dies of meningitis W http:// amzn.to/2qF2WH9 ""wannacry""",0,
658,2017-05-27 15:35:47,ortega1_1,"Que la vacuna Bexsero contra la meningitis B sea gratuita y se incluya en el calendario de vacunación, @sanidadgob http:// fb.me/8m0NgyKfC",0,
659,2017-05-27 15:26:34,AddieVincent92,"Join us on June 5 for our Pride Month kickoff event, free HIV testing, free meningitis shots, and workshops on... http:// fb.me/921QGt0pi",0,
660,2017-05-27 15:26:16,RealTDog,"My 10yr old golden is a 6yr cancer survivor with disc disease, recently acquired meningitis , and she is still the sweetest critter I know.",0,
661,2017-05-27 15:23:52,tesco_press,Mum's warning after daughter dies of meningitis W http:// amzn.to/2rDhW5V via @ not in your cpu,0,
662,2017-05-27 15:21:24,Minaaltikriti93,Ulcer and meningitis https:// twitter.com/_murph21/statu s/868175583720681474 …,0,
663,2017-05-27 15:20:17,almeradesdemis1,"Que la vacuna Bexsero contra la meningitis B sea gratuita y se incluya en el calendario de vacunación, @sanidadgob http:// fb.me/1ZyvUZB2z",0,
664,2017-05-27 14:51:10,abclifesupport,Rashes within #schools Which one is #meningitis #pictures #resources Don't wait for rash! #earlywarnings @MeningitisNow pic.twitter.com/ndlc3E5GcF,0,
665,2017-05-27 14:22:56,btinjah,Turut berdukacita untuk tmn gue anak kostum yg MGKN mninggal krn sakit meningitis :(,0,
666,2017-05-27 14:19:51,healthysecrect,#Meningtis How to know about Meningitis http://www. firehow.com/2012031632474/ how-to-know-about-meningitis.html …,0,
667,2017-05-27 13:56:38,imchase,I hope everybody catch meningitis this time around,0,
668,2017-05-27 13:50:55,KaneN9NE,"I aggressively whisper "" meningitis "" after I died in a multiplayer match like it was some hate-filled cuss word. Lol wtf.",0,
669,2017-05-27 13:45:32,tal7291,#NECC #FUNGAL_ MENINGITIS _OUTBREAK was NOT grossly overstated. meningitis-etc: Cadden Renews Acquittal Request http:// meningitis-etc.blogspot.com/2017/05/cadden -renews-acquittal-request.html?spref=tw …,1,
670,2017-05-27 13:38:27,BasoraRene,"Palabras graves: Meningitis , hidrocefalia, leucemia, tuberculosis, infarto, apnea, coma, rabia, hipertensión, paraplégico, hambruna, etc.",0,
671,2017-05-27 13:24:19,GanjaVixen,Update on Landon -Negative for meningitis . http:// fb.me/AT3haDmy,0,
672,2017-05-27 13:19:32,ALUMNOFACIL,Tengo meningitis nada más que no te quería decir,0,
673,2017-05-27 13:19:06,escayolas_cas,"Que la vacuna Bexsero contra la meningitis B sea gratuita y se incluya en el calendario de vacunación,... http:// fb.me/24kGwtM3v",0,
674,2017-05-27 13:17:45,JVC95,"Sabíaa que me faltaba algo, era eso o meningitis alv",0,
675,2017-05-27 13:10:19,lowflyingcat,To think I almost miscarried this kid. Then he had meningitis at one month. He's a little… https://www. instagram.com/p/BUlPXPrlOtW/,0,
676,2017-05-27 12:49:05,jmm701,What she did was far worse. If you don't see that you may need to checked for meningitis .,0,
677,2017-05-27 12:25:37,eitangootaku,例文(http://www.macmillandictionary) The flood has now claimed over 500 lives. The meningitis outbreak claimed a third victim today.,0,
678,2017-05-27 12:19:30,meddefs,meningitis : Substances produced when the body burns fat for energy or when the body doesn’t have enough insulin.,0,
679,2017-05-27 12:13:31,LexYenores,Them meningitis shots burn,0,
680,2017-05-27 11:54:24,sorryxbonito,Still can't move my arm but I won't give your kid meningitis you're welcome,0,
681,2017-05-27 11:47:17,awkwardemily_,I've been lookin good and everyone's been commenting and it's literally because meningitis didn't let me eat for 2 weeks,0,
682,2017-05-27 11:33:38,_ShannaG,My coworker is in the hospital with meningitis and I have checked webmd every single day to check if I have any new symptoms #Paranoid,0,
683,2017-05-27 10:56:18,DragonForgedPJ,"Right. Ebola, aids, cancer, meningitis , chlamydia, you fucking name it. How about...you provided unconditional support. For Dark Souls.",0,
684,2017-05-27 10:39:59,jcoshins,Literally hope you get meningitis & die,0,
685,2017-05-27 10:30:00,HealthyBabiesCo,"Cuando la fontanela está dura, manera permanente,y el bebé está irritable y con fiebre,se debe consultar al médico hay riesgo de meningitis .",0,
686,2017-05-27 10:14:22,ijenniho,"Got my second meningitis vaccine on Tuesday and my arm has slowly gotten more swollen every day since. I'm probably dying, it's cool tho",0,
687,2017-05-27 10:12:09,blogdokter,Sekilas Tentang Meningitis http:// bit.ly/2n5wE3G #penyakit #BlogDokter,1,
688,2017-05-27 10:01:15,BeccCobain,Idk. I flew to FL to be with my sis in the ICU when she had meningitis & almost died and her husband watched this and laughed hysterically.,0,
689,2017-05-27 09:35:18,BlagenLogin,How do you catch meningitis ?,0,
690,2017-05-27 09:34:56,Takethatdoctors,"You'll probably survive sneezes unshowered and without vitamins. Meningitis , for example, is a different game, though.",0,
691,2017-05-27 09:31:11,tesco_press,Mum's warning after daughter dies of meningitis W http:// amzn.to/2q3zSWW via @ so inexpensive !!,0,
692,2017-05-27 09:24:51,Dr_Leo_SA,Can this even be possible??? #meningitis #lumbarpuncture #csf #cerebrospinalfluid #emergencymedicine #FOAMed #protein #tb #tuberculosis pic.twitter.com/gNmcIwwU7h,0,
693,2017-05-27 09:23:11,ABCDigital,[VÍDEO] Medidas preventivas contra meningitis . http:// abc.com.py/1597658.html vía @ABCTVpy pic.twitter.com/0w3VVd1EwW,12,
694,2017-05-27 09:12:08,PalePavon,"Ugh, so sorry. My aunt died last week from bacterial meningitis at 59, this is going to be scary shit",0,
695,2017-05-27 09:06:39,ImpactingNEWS,La menigococal es altamente letal. Esto suena a casos de meningitis https:// twitter.com/DiarioTIMES/st atus/868254499353317379 …,0,
696,2017-05-27 09:05:00,OHIO_CUE,#HeadsUpOHIO @OhioU_Housing meningitis application is open for on-campus @ohiou students: http:// ow.ly/yvXM30bzU8a Complete by Aug 1!,0,
697,2017-05-27 08:49:32,joanpzls,My bff had a terrible sinus infection once that was so bad she had MRI and LP to r/o meningitis . Headaches lasted 2-3 weeks,0,
698,2017-05-27 08:45:29,UTAU_Cacilie,There's no way to know what kind of meningitis you or your child has without undergoing spinal fluid testing. Come here small child :),0,
699,2017-05-27 08:34:52,jualpeninggi01,"Orang yang terjangkit Meningitis (radang selaput otak) ada yang merasakan badannya selalu seperti posisi ""kayang""",0,
700,2017-05-27 08:33:10,LalyBelloOl,"Será de las antivacunas que para el brote de meningitis de hace unos años, eran las primeras en la fila para vacunar a sus hijos? Bruta https:// twitter.com/drjoe/status/8 68208982606966789 …",1,
701,2017-05-27 08:30:14,TheLassieBoi,Thank you meningitis vaccine for making my throat burn and putting me in a bad mood. Much love,0,
702,2017-05-27 08:20:15,barrosodiezz,"Vacunar a los niños contra las enfermedades de la infancia, en particular el sarampión, la meningitis , la rubéola y la parotiditis pic.twitter.com/eFbXpbT3YI",0,
703,2017-05-27 08:14:23,SF_DPH,Protect yourself against meningitis ! FREE meningococcal vax June 5-9! see flyer for details: http:// ow.ly/e8gW30c5ity pic.twitter.com/8Zoqjv4bxk,0,
704,2017-05-27 08:12:48,mathias_0508,#Nysclagos #Mylagosstory #channelsnews NYSC Lagos camp over crowded and raising Meningitis scare pic.twitter.com/PybFcLvW6Z,2,
705,2017-05-27 08:06:57,FernandoPlaza1,Que la vacuna Bexsero contra la meningitis B sea gratuita y se incluya en el calendario de vacunación... https://www. change.org/p/que-la-vacun a-bexsero-contra-la-meningitis-b-sea-gratuita-y-se-incluya-en-el-calendario-de-vacunaci%C3%B3n-sanidadgob?recruiter=17435430&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_petition … vía @Change,0,
706,2017-05-27 07:53:21,ChristiTrottie,One time WebMD told me I had meningitis and the doctor had to tell me if I had the energy to freak out over a WebMD diagnosis I was not ill,1,
707,2017-05-27 07:51:15,nairapark,"#Nigeria #news - MENINGITIS DEATH TOLL HITS 1,069 http://www. nairapark.com/news/149452617 5/meningitis-death-toll-hits-069&t=14217 …",0,
708,2017-05-27 07:47:40,ACT4Meningitis,A fabulous surprise for ACT for Meningitis at the Network Galway Awards tonight as our CEO Siobhan Carroll was... http:// fb.me/6n1HtPYfs,1,
709,2017-05-27 07:38:10,cabusend,El baile de las 19:30: Llamar un paciente que consulta por dolor de garganta y tiene Meningitis .,0,
710,2017-05-27 07:37:25,malcolm_gif,ur gonna get meningitis or sumthin walking barefoot at johns incredible pizza,0,
711,2017-05-27 07:28:49,samchris1313,Got my meningitis shot today pic.twitter.com/W5qHH7pwWz,0,
712,2017-05-27 07:11:41,HayekandHockey,Kaspar Meningitis,0,
713,2017-05-27 07:10:15,AFCUrgentCareAT,The Meningitis Vaccine That Nobody Has Heard Of And How I Plan To Change That http:// flip.it/0n_.Vu pic.twitter.com/25uHk3MGZF,0,
714,2017-05-27 07:05:38,meli_melichu,I cANT QUITE REMEMBER WHERE but my friend told us there was this interview where hak said he got meningitis a while back,0,
715,2017-05-27 07:00:04,TKDesignz,was in the hospital with viral meningitis ... ish was rough,0,
716,2017-05-27 06:48:19,meli_melichu,I was gonna laugh but then remembered that Hakyeon really does forget things bc he got meningitis and now I'm crying bc it's so pure https:// twitter.com/iiovemedo/stat us/868115797247381505 …,0,
717,2017-05-27 06:27:52,Takethatdoctors,"Actually, preventing infectious diseases like HiB, meningitis or the complications of the flu, greatly reduces the use of antibiotics.",1,
718,2017-05-27 06:22:50,apotekpeninggi,"Radang selaput otak ( meningitis ) dapat menyebabkan serangan epilepsi (sawan,ayan,dll)",0,
719,2017-05-27 06:16:25,suarestafas,Estuve internada una semana junto con mi hermano por meningitis viral #PremiosMTVMIAW #MTVCRUSHSUAREZ https:// twitter.com/sickdystopia/s tatus/867560334051225601 …,2,
720,2017-05-27 06:15:33,DrKittenhauser,#PutFearIntoATVShow Two and a half men with bacterial meningitis .,0,
721,2017-05-27 06:15:32,vertov,Died of meningitis .,0,
722,2017-05-27 06:10:14,randrcarey,"So proud of these boys, raised £200 for meningitis awareness and led our prayers for Gareth @Mountboarding @MountSpinkhill @MSMHead pic.twitter.com/gMsrCB3DVe",1,
723,2017-05-27 06:02:12,tegalpost,Capaian Imunisasi Vaksin Meningitis Bagi Calhaj Kudus Baru 95 Persen http:// dlvr.it/PFXLYM pic.twitter.com/8veWl0uCqg,0,
724,2017-05-27 06:02:10,BisnisTerdepan,Capaian Imunisasi Vaksin Meningitis Bagi Calhaj Kudus Baru 95 Persen http:// dlvr.it/PFXLX8 pic.twitter.com/nXuuWfrPTu,0,
725,2017-05-27 06:00:41,buff_blondie,I have a raging headache for 2 days now with a stiff neck and PA student side of me is like ITS MENINGITIS !!! Relax it's probably allergies,0,
726,2017-05-27 05:57:43,elenimagiassos,"whatever you do, don't search sore neck on google bc 10/10 times you're gonna diagnose yourself with meningitis",0,
727,2017-05-27 05:47:25,suaramerdeka,Capaian Imunisasi Vaksin Meningitis Bagi Calhaj Kudus Baru 95 Persen - http:// berita.suaramerdeka.com/capaian-imunis asi-vaksin-meningitis-bagi-calhaj-kudus-baru-95-persen/ … pic.twitter.com/ihlEOnF4lD,0,
728,2017-05-27 05:44:28,TheBODofHIFY,#LGBTQ free meningitis vaccine being offered week of june 5-9. Check if you should get it! #PRIDE #goodhealth #vaccineswork #SanFrancisco pic.twitter.com/PkhDWnq1iV,2,
729,2017-05-27 05:29:32,GinaIbarra_Mama,"Síntomas de meningitis por menincoco: dolor de cabeza, rigidez de cuello,sensibilidad a la luz, irritabilidad, náuseas y fiebre ...",0,
730,2017-05-27 05:18:49,tesco_press,Mum's warning after daughter dies of meningitis W http:// amzn.to/2rDhW5V via @ not in your cpu pic.twitter.com/9DL59iUlFx,0,
731,2017-05-27 05:15:03,Medical_xb,"三苫先生の真似して髄膜炎を meningitis （読み：mènindʒáitəs）て書くの画数少なくて楽なのでおすすめ|彡ｻｯ Bacterial,細菌性 Abacterial,無菌性 Viral,ウイルス性 Tuberculous,結核性",0,
732,2017-05-27 05:11:13,MissyElspeth,"Vaxxed the movie: pseudo medicine's version of Chariots of the Gods. Please immunize. Children die from measles, polio, and meningitis",2,
733,2017-05-27 05:03:57,Takethatdoctors,"Are you trying to say smoothies & chakra alignments don't cure life-threatening meningitis ? Damn, you are close-minded.",0,
734,2017-05-27 05:01:15,Med_Solicitors,"#9pmNowse Did you know, some people are more likely to get #Meningitis ? See a list here: http://www. medical-solicitors.com/meningitis pic.twitter.com/acHwQl2muN",0,
735,2017-05-27 04:53:06,ph_aljohara,"Meropenem is approved for the treatment of bacterial meningitis , whereas imipenem is not.",0,
736,2017-05-27 04:52:58,TopLogan77,Sanidad espera conocer hoy el tipo de meningitis que infectó a la bebé fallecida - http:// goo.gl/alerts/5im19,1,
737,2017-05-27 04:44:15,DeviantDybbuk,"Hey, once a mother of a patient told me ""you're a monster who should be executed"" because I gave her meningitis sick daughter meds without -",0,
738,2017-05-27 04:32:22,elainemarierab,just got my meningitis shot and i feel like i've been punched in the arm,0,
739,2017-05-27 04:31:56,JUVerastegui,"No, he died before the ambulance got there. His brain died because of meningitis as shown in the autopsy report.",0,
740,2017-05-27 04:28:44,kirsty1998,Have a fab time. I'm in Londonderry doing an 18 mile walk tomorrow 4 meningitis . Please can you donate and retweet? https://www. justgiving.com/fundraising/Cl aireandKirsty2017 …,0,
741,2017-05-27 04:25:54,JUVerastegui,But there is for bacterial meningitis . We have vaccines for 5 different strains.,0,
742,2017-05-27 04:23:53,khalilcobain_,I'm getting my meningitis vaccination!! Woohoo,0,
743,2017-05-27 04:23:19,JUVerastegui,"When people are to the extreme that you are, people die. Naturopaths cannot cure a bacterial infection like meningitis .",0,
744,2017-05-27 04:17:09,VaxCalc,"In 2012, FDA approved meningitis vaccine: per CDC $chedule, 8 week old infant can now get 9 vaccines on one day http:// b.autovist.com/ebdc1655",4,
745,2017-05-27 04:15:14,AFCUrgentCareWC,The Meningitis Vaccine That Nobody Has Heard Of And How I Plan To Change That http:// flip.it/0n_.Vu pic.twitter.com/g2FlqU7WYd,0,
746,2017-05-27 04:10:19,AFCUrgentCareWG,The Meningitis Vaccine That Nobody Has Heard Of And How I Plan To Change That http:// flip.it/0n_.Vu pic.twitter.com/XPKn1YHCFS,0,
747,2017-05-27 04:08:35,jrdarospy,Medidas preventivas contra meningitis http:// dlvr.it/PFVYnf,0,
